Plaza,Tienda,Zona,lat,lon,background_avg,best_effort_avg,video_avg,voice_avg
10DCU-MN,507UZ,Manzanillo,37.4180951010362,-122.098531723022,null,null,null,null
10DCU-MZ,50XOJ,Mazatlan,23.2494148,-106.4111425,null,null,null,null
10TLC-MN,504H7,Morelia_Norte,19.7227407,-101.1178492,null,null,null,null
10OBR-M,506X4,Mochis,25.8091546,-108.9843962,null,null,null,null
10GUD-G,50T6U,Guadalajara,20.68898,-103.3644152,null,null,null,null
10OBR-ON,50DAE,NOROESTE,27.0900127,-109.4460149,null,null,null,null
10OBR-ON,50JWO,NOROESTE,27.4923307,-109.9347996,null,null,null,null
10MXL-MO,502ZL,Mexicali_Oriente,32.6611044,-115.381741,null,null,null,null
10TIJ-TC,50L9P,NOROESTE,32.4660685,-116.9852216,null,null,null,null
10TLC-TM,50BDU,OCCIDENTE,19.5334142,-99.7458333,null,null,null,null
10TLC-TZ,50C5E,OCCIDENTE,19.2742648,-99.5552031,null,null,null,null
10TLC-MC,50K00,Morelia_Costa,19.09319,-102.3483096,null,null,null,null
10OBR-M,5026J,Mochis,25.9910733,-108.854147,null,null,null,null
10GUD-Z,509R8,Guadajara_Zapopan,20.7373444,-103.4490609,null,null,null,null
10OBR-G,50T3A,Guasave,25.1015527,-108.1340072,null,null,null,null
10DCU-V,503L4,OCCIDENTE,21.1141666,-105.1208333,null,null,null,null
10HHM,50P29,Los_Mochis,25.7077777,-108.5849999,null,null,null,null
10GUD-TE,50087,Guadalajara_Tepic,21.9520528,-105.2970208,null,null,null,null
10TLC-TN,500HM,OCCIDENTE,19.2853439,-99.68353259999999,null,null,null,null
10MXL-N,50AXA,NOROESTE,31.3066898,-109.5294274,null,null,null,null
10MXL-SN,50NDH,NOROESTE,30.7123741,-112.1519636,null,null,null,null
10DCU-MN,502NU,Manzanillo,18.9380432,-103.9651609,null,null,null,null
10GUD-C,509ID,Guadalajara_Chapala,37.4180951010362,-122.098531723022,null,null,null,null
10TLC-MN,505AN,Morelia_Norte,19.6999449,-101.2288833,null,null,null,null
10OBR-OG,50KJD,NOROESTE,27.4867276,-110.0145552,null,null,null,null
10NLS,50XNN,NOROESTE,31.3277755,-109.5489617,null,null,null,null
10TLC-MC,505Q9,Morelia_Costa,19.3941514,-102.059979,null,null,null,null
10GUD-C,50AQV,Guadalajara_Chapala,37.4180951010362,-122.098531723022,null,null,null,null
10DCU-CO,50Q8B,Colima,19.2434333,-103.7603596,null,null,null,null
10TIJ-TC,5035A,NOROESTE,32.5377479,-116.8953098,null,null,null,null
10GUD-C,502D2,Guadalajara_Chapala,20.2858015,-103.3285574,null,null,null,null
10GUD-TE,509A3,Guadalajara_Tepic,39.3510531,-0.403094,null,null,null,null
10OBR-G,50EEQ,Guasave,25.5624788,-108.4613335,null,null,null,null
10DCU-V,50ZSB,OCCIDENTE,20.693785,-105.2734016,null,null,null,null
10GUD-C,500SW,Guadalajara_Chapala,20.22936,-103.58023,null,null,null,null
10TLC-MC,5075I,Morelia_Costa,19.4107483,-102.0578816,null,null,null,null
10OBR-ON,50UO9,NOROESTE,27.0349978,-108.9390805,null,null,null,null
10OBR-G,50MD7,Guasave,25.4445877,-108.059125,null,null,null,null
10TLC-TZ,508I0,OCCIDENTE,19.1404694,-99.4987156,null,null,null,null
10OBR-ON,5025C,NOROESTE,18.7988274,-96.57138250000001,null,null,null,null
10MXL-SU,501FY,Hermosillo_Sur,29.0751934,-111.0328605,null,null,null,null
10DCU-V,50440,OCCIDENTE,20.7181743,-105.3054896,null,null,null,null
10OBR-BS,503H6,Baja_Sur,24.1710427,-110.2930734,null,null,null,null
10TLC-MN,501K3,Morelia_Norte,20.0180374,-100.7282975,null,null,null,null
10TIJ-P,506C4,NOROESTE,32.53174,-117.03816,null,null,null,null
10TLC-TZ,50AO2,OCCIDENTE,19.2860554,-99.5684828,null,null,null,null
10TLC-MN,504JT,Morelia_Norte,20.1323077,-101.1796763,null,null,null,null
10TLC-TM,50ATK,OCCIDENTE,19.7975581,-99.8766825,null,null,null,null
10TIJ-P,509AF,NOROESTE,32.4732869,-116.9986305,null,null,null,null
10TLC-TM,50YIK,OCCIDENTE,19.313754,-99.6386428,null,null,null,null
10MXL-SN,50YOV,NOROESTE,30.7103698,-112.1687194,null,null,null,null
10OBR-ON,50FZD,NOROESTE,37.4180951010362,-122.098531723022,null,null,null,null
10GUD-G,54PBH,Guadalajara,20.5952314,-103.2456444,null,null,null,null
10GUD-C,5099W,Guadalajara_Chapala,-34.6044798,-58.4926129,null,null,null,null
10OBR-BS,507NI,Baja_Sur,25.0336939,-111.6460453,null,null,null,null
10OBR-M,50PC9,Mochis,25.7780668,-108.9801548,null,null,null,null
10MXL-N,50TMR,NOROESTE,31.2963757,-110.9274369,null,null,null,null
10GUD-G,5015C,Guadalajara,20.6579879,-103.3441477,null,null,null,null
10TIJ-P,5045W,NOROESTE,32.5382267,-117.0515146,null,null,null,null
10GUD-C,50YEH,Guadalajara_Chapala,20.52596,-103.30763,null,null,null,null
10DCU-MN,50BST,Manzanillo,37.4180951010362,-122.098531723022,null,null,null,null
10GUD-C,50ETJ,Guadalajara_Chapala,19.7171424,-101.1885243,null,null,null,null
10OBR-ON,50LSS,NOROESTE,27.0818839,-109.4538684,null,null,null,null
10OBR-OG,50CLF,NOROESTE,27.4923307,-109.9347996,null,null,null,null
,,,37.4180951010362,-122.098531723022,null,null,null,null
10MXL-N,50G05,NOROESTE,31.3122505,-109.5679665,null,null,null,null
10GUD-G,54SIA,Guadalajara,25.4080021,-100.9858282,null,null,null,null
10MXL-N,50VSN,NOROESTE,31.2604411,-110.9441671,null,null,null,null
,,,37.4180951010362,-122.098531723022,null,null,null,null
10MXL-MO,50WVK,Mexicali_Oriente,32.6135935,-115.4398914,null,null,null,null
10TIJ-E,50ZXD,Ensenada,31.8615124,-116.6260855,null,null,null,null
10OBR-ON,50HTB,NOROESTE,26.8238878,-109.642356,null,null,null,null
10GUD-TL,50ZML,Guadajara_Tlaquepaque,20.5655762,-103.346072,null,null,null,null
10OBR-OG,50DWS,NOROESTE,40.7127753,-74.0059728,null,null,null,null
10OBR-OG,50Q9A,NOROESTE,27.4649624,-109.9479082,null,null,null,null
10MXL-N,50XDI,NOROESTE,31.3156209,-109.5531248,null,null,null,null
10MXL-N,50KUJ,NOROESTE,30.71066,-112.1348245,null,null,null,null
10OBR-OG,50DNC,NOROESTE,27.510277,-109.985205,null,null,null,null
10TIJ-E,50SXQ,Ensenada,31.90974,-116.60242,null,null,null,null
10HHM,50C6T,Los_Mochis,25.7656632,-108.9981176,null,null,null,null
10OBR-OG,50BZH,NOROESTE,27.5692056,-109.9435047,null,null,null,null
10OBR-OG,50DZS,NOROESTE,27.9233534,-110.8949156,null,null,null,null
10OBR-OG,50CNT,NOROESTE,27.8831308,-110.9121985,null,null,null,null
10MXL-SI,50GAG,Hermosillo_Sierra,30.7231389,-109.5880506,null,null,null,null
10MXL-SN,5024J,NOROESTE,30.7093907,-112.1770883,null,null,null,null
10DCU-CO,50FXU,Colima,19.71979,-103.45995,null,null,null,null
10MXL-N,50RWJ,NOROESTE,24.0791146,-106.8102436,null,null,null,null
10MXL-N,50KXR,NOROESTE,31.2902302,-110.9320358,null,null,null,null
10OBR-OG,506QM,NOROESTE,27.483287,-109.9492864,null,null,null,null
10DCU-MN,50JKD,Manzanillo,19.1008865,-104.3257725,null,null,null,null
10MXL-SN,50VWW,NOROESTE,30.7146734,-112.1568286,null,null,null,null
10GUD-G,54KBG,Guadalajara,19.3398139,-99.65955540000002,null,null,null,null
10MXL-SI,50GUM,Hermosillo_Sierra,30.4980373,-110.1640846,null,null,null,null
10OBR-ON,50DWD,NOROESTE,27.489646,-109.910238,null,null,null,null
10HHM,50AVD,Los_Mochis,37.4180951010362,-122.098531723022,null,null,null,null
10GUD-TL,50RAN,Guadajara_Tlaquepaque,37.4180951010362,-122.098531723022,null,null,null,null
10MXL-N,50ALM,NOROESTE,33.7454725,-117.867653,null,null,null,null
10HHM,502P0,Los_Mochis,25.7802618,-109.0028814,null,null,null,null
10OBR-OG,50YTS,NOROESTE,27.4892253,-109.969041,null,null,null,null
10NLS,50FM9,NOROESTE,30.9765172,-110.2862003,null,null,null,null
10OBR-ON,50CAJ,NOROESTE,27.5096453,-109.9292502,null,null,null,null
10OBR-OG,508VC,NOROESTE,27.4863249,-109.9703256,null,null,null,null
10OBR-ON,50UUH,NOROESTE,27.493896,-109.9304549,null,null,null,null
10MXL-N,50GGK,NOROESTE,31.3068168,-109.5196188,null,null,null,null
10MXL-SN,50NEA,NOROESTE,30.710514,-112.1656208,null,null,null,null
10MXL-N,50FFU,NOROESTE,37.4180951010362,-122.098531723022,null,null,null,null
10GUD-TL,50AU0,Guadajara_Tlaquepaque,20.6421468,-103.298457,null,null,null,null
10OBR-ON,50VPI,NOROESTE,27.4441986,-109.9273566,null,null,null,null
10MXL-N,50DVP,NOROESTE,37.4180951010362,-122.098531723022,null,null,null,null
10OBR-ON,50J4N,NOROESTE,27.1192243,-109.4690444,null,null,null,null
10MXL-N,50NTP,NOROESTE,31.3054619,-110.9261735,null,null,null,null
10MXL-N,50IMR,NOROESTE,30.7828181,-110.8531861,null,null,null,null
10MXL-SN,50JOV,NOROESTE,23.2603041,-106.4098491,null,null,null,null
10OBR-OG,50TN4,NOROESTE,27.4348389,-110.0211031,null,null,null,null
10NLS,50RVH,NOROESTE,31.3041414,-109.5627596,null,null,null,null
10OBR-ON,50MRK,NOROESTE,26.8238878,-109.642356,null,null,null,null
10OBR-OG,50LIF,NOROESTE,36.778261,-119.4179324,null,null,null,null
10NLS,50RVW,NOROESTE,31.29457159999999,-110.9488241,null,null,null,null
10MXL-N,50NHA,NOROESTE,30.997202,-110.269099,null,null,null,null
10MXL-N,503EM,NOROESTE,31.3331794,-109.5170164,null,null,null,null
10OBR-ON,50KN2,NOROESTE,27.9178651,-110.9089378,null,null,null,null
10OBR-ON,50N65,NOROESTE,27.0786491,-109.4470982,null,null,null,null
10CUE-A,50ENB,Acapulco,16.85623,-99.89923,null,null,null,null
10HHM,508JV,Los_Mochis,37.4180951010362,-122.098531723022,null,null,null,null
10OBR-ON,50PJI,NOROESTE,27.5117566,-109.9252419,null,null,null,null
10MXL-SN,50AVV,NOROESTE,30.6954438,-112.1835004,null,null,null,null
10OBR-OG,50M7O,NOROESTE,27.9249085,-110.8929921,null,null,null,null
10MXL-N,50DHE,NOROESTE,37.4180951010362,-122.098531723022,null,null,null,null
10MXL-N,50KHJ,NOROESTE,31.2999158,-109.538048,null,null,null,null
10HHM,50BR5,Los_Mochis,37.4180951010362,-122.098531723022,null,null,null,null
10HHM,50DPO,Los_Mochis,41.6444638,-0.7676444,null,null,null,null
10MXL-SN,50DMB,NOROESTE,30.6954438,-112.1835004,null,null,null,null
10TIJ-E,50HXW,Ensenada,31.78021,-116.59342,null,null,null,null
10HHM,501GF,Los_Mochis,37.4180951010362,-122.098531723022,null,null,null,null
10MXL-N,50BNU,NOROESTE,38.9942576,-1.860173,null,null,null,null
10MXL-SN,50D4B,NOROESTE,32.5091191,-117.011808,null,null,null,null
10DCU-MN,502VZ,Manzanillo,19.11077,-104.33726,null,null,null,null
10OBR-ON,50WCS,NOROESTE,27.4961124,-109.9408109,null,null,null,null
10OBR-OG,50JCK,NOROESTE,27.9658643,-111.014784,null,null,null,null
10MXL-SN,50ILP,NOROESTE,30.7300132,-112.1521952,null,null,null,null
10MXL-SN,5022O,NOROESTE,30.6954438,-112.1835004,null,null,null,null
10MXL-N,50BNR,NOROESTE,31.3011855,-110.9381047,null,null,null,null
10OBR-ON,50UVN,NOROESTE,27.0808325,-109.4134426,null,null,null,null
10MXL-N,50EUS,NOROESTE,31.2807625,-110.923979,null,null,null,null
10MXL-N,5032L,NOROESTE,30.6217503,-110.971679,null,null,null,null
10MXL-N,504H2,NOROESTE,31.2857225,-110.9844858,null,null,null,null
10OBR-OG,5031Z,NOROESTE,27.886042,-110.9076758,null,null,null,null
10OBR-OG,50KAM,NOROESTE,27.4923307,-109.9347996,null,null,null,null
10HHM,50T28,Los_Mochis,25.4505935,-108.0850603,null,null,null,null
10HHM,50SS9,Los_Mochis,25.7820458,-109.0044226,null,null,null,null
10HHM,50L4N,Los_Mochis,25.8111709,-107.9114991,null,null,null,null
10OBR-ON,50OYF,NOROESTE,27.4214263,-109.8333369,null,null,null,null
10HHM,50UJM,Los_Mochis,25.4460234,-108.4552388,null,null,null,null
10MXL-N,50ZFM,NOROESTE,31.3182955,-109.5240969,null,null,null,null
10HHM,50VAH,Los_Mochis,25.7709149,-108.9647092,null,null,null,null
10HHM,50YGQ,Los_Mochis,25.4445877,-108.059125,null,null,null,null
10TLC-MN,500MU,Morelia_Norte,20.2154083,-101.1239252,null,null,null,null
10GUD-A,54AZQ,Guadalajara_Altos,20.6117715,-103.3396323,null,null,null,null
10DCU-V,50D35,OCCIDENTE,20.6784712,-105.2197567,null,null,null,null
10HHM,50VJK,Los_Mochis,37.4180951010362,-122.098531723022,null,null,null,null
10OBR-ON,503GS,NOROESTE,27.4667085,-109.9273566,null,null,null,null
10OBR-G,50D3N,Guasave,25.5734996,-108.4631894,null,null,null,null
10TLC-MN,503HJ,Morelia_Norte,19.7271725,-101.1406251,null,null,null,null
10MXL-N,50TWU,NOROESTE,31.3311243,-110.9445925,null,null,null,null
10DCU-C,50CPP,Culiacan,24.8199305,-107.3920987,null,null,null,null
10OBR-ON,50BGB,NOROESTE,27.04904,-109.4504751,null,null,null,null
10HHM,503OX,Los_Mochis,37.4180951010362,-122.098531723022,null,null,null,null
10MXL-N,501QV,NOROESTE,31.2928059,-110.9610952,null,null,null,null
10DCU-CO,503AI,Colima,22.76837,-102.5705323,null,null,null,null
10TLC-MN,500JU,Morelia_Norte,19.69625,-101.18233,null,null,null,null
10HHM,50NOB,Los_Mochis,25.7612056,-108.9902585,null,null,null,null
10HHM,50RUV,Los_Mochis,25.5545257,-108.4765684,null,null,null,null
10GUD-A,50ANX,Guadalajara_Altos,20.6167073,-103.2717266,null,null,null,null
10HHM,50UWA,Los_Mochis,24.0791146,-106.8102436,null,null,null,null
10DCU-V,50JGB,OCCIDENTE,20.6291082,-105.2195242,null,null,null,null
10NLS,50YFM,NOROESTE,30.9873871,-110.2872794,null,null,null,null
10NLS,50YXX,NOROESTE,30.6954438,-112.1835004,null,null,null,null
10DCU-MN,50CYB,Manzanillo,19.0786388,-104.2859526,null,null,null,null
10HHM,50VV9,Los_Mochis,25.7904657,-108.985882,null,null,null,null
10DCU-V,50G69,OCCIDENTE,21.2499265,-105.1654009,null,null,null,null
10HHM,50W2O,Los_Mochis,37.4180951010362,-122.098531723022,null,null,null,null
10MXL-N,50YJU,NOROESTE,31.2633899,-110.9507704,null,null,null,null
10HHM,50YKT,Los_Mochis,25.8040783,-108.9910736,null,null,null,null
10DCU-MZ,50H3O,Mazatlan,23.272289,-106.445706,null,null,null,null
10TLC-TM,50AVR,OCCIDENTE,19.16328,-100.12314,null,null,null,null
10HHM,50U2P,Los_Mochis,25.9197727,-109.1746261,null,null,null,null
10TIJ-P,5074F,NOROESTE,32.5094532,-117.056135,null,null,null,null
10DCU-H,50T4H,Humaya,24.7622911,-107.3540128,null,null,null,null
10DCU-MZ,50X79,Mazatlan,22.8271181,-105.7882076,null,null,null,null
10TLC-TN,50ALT,OCCIDENTE,19.2800343,-99.6505412,null,null,null,null
10GUD-TL,5037T,Guadajara_Tlaquepaque,20.615558,-103.3464601,null,null,null,null
10HHM,50VRI,Los_Mochis,24.0791146,-106.8102436,null,null,null,null
10GUD-Z,502H3,Guadajara_Zapopan,20.7624249,-103.4035027,null,null,null,null
10TLC-MN,504IH,Morelia_Norte,37.4180951010362,-122.098531723022,null,null,null,null
10DCU-CO,50QG5,Colima,40.6367104,-3.9980485,null,null,null,null
10TIJ-TE,50038,NOROESTE,32.51248,-116.88008,null,null,null,null
10GUD-C,50441,Guadalajara_Chapala,19.9806264,-103.2576906,null,null,null,null
10GUD-C,5041F,Guadalajara_Chapala,22.2809676,-97.8828147,null,null,null,null
10TLC-TN,50AQH,OCCIDENTE,19.2505214,-99.63169909999999,null,null,null,null
10OBR-OG,508DO,NOROESTE,27.574241,-109.9600886,null,null,null,null
10TIJ-TE,50Z35,NOROESTE,32.5163994,-116.8590891,null,null,null,null
10MXL-N,50VUO,NOROESTE,18.9684667,-98.3888877,null,null,null,null
10DCU-CO,50HAS,Colima,19.2553972,-103.6949589,null,null,null,null
10GUD-C,50S9A,Guadalajara_Chapala,20.3486135,-103.1920806,null,null,null,null
10MXL-SN,50342,NOROESTE,37.4180951010362,-122.098531723022,null,null,null,null
10MXL-N,50TWC,NOROESTE,31.3121862,-109.5534421,null,null,null,null
10TLC-MC,506LE,Morelia_Costa,19.4235694,-102.0192872,null,null,null,null
10TIJ-TE,5023V,NOROESTE,32.5067,-116.79251,null,null,null,null
10OBR-M,50US9,Mochis,26.2997222,-108.9241666,null,null,null,null
10DCU-C,503QK,Culiacan,24.8252858,-107.4202314,null,null,null,null
10TLC-TM,504FM,OCCIDENTE,19.7859668,-99.8703378,null,null,null,null
10OBR-OG,504JH,NOROESTE,27.4553025,-109.9495517,null,null,null,null
10TLC-TN,503N5,OCCIDENTE,19.3017985,-99.62738139999999,null,null,null,null
10DCU-CO,50NF2,Colima,19.9424231,-102.9711914,null,null,null,null
10TLC-MC,507O7,Morelia_Costa,17.6383538,-101.5676841,null,null,null,null
10GUD-G,502O0,Guadalajara,20.6792171,-103.3610076,null,null,null,null
10TLC-TN,50BHT,OCCIDENTE,19.2878712,-99.66266429999999,null,null,null,null
10DCU-MZ,50PW2,Mazatlan,22.8324275,-105.7767024,null,null,null,null
10GUD-G,54JQV,Guadalajara,37.4180951010362,-122.098531723022,null,null,null,null
10DCU-MN,50CXW,Manzanillo,19.0679682,-104.2862718,null,null,null,null
10MON-O,50RMW,MONTERREY-SALTILLO,41.90278,12.49637,null,null,null,null
10TLC-TZ,506FO,OCCIDENTE,19.4380048,-100.3629584,null,null,null,null
10DCU-MN,5067F,Manzanillo,20.52465,-105.30884,null,null,null,null
10DCU-MZ,50M9S,Mazatlan,23.23592588,-106.42517489,null,null,null,null
10DCU-MZ,508YB,Mazatlan,23.23025,-106.43109,null,null,null,null
10OBR-ON,50SJV,NOROESTE,27.4523562,-109.929187,null,null,null,null
10GUD-C,50PQ2,Guadalajara_Chapala,20.33506,-103.50799,null,null,null,null
10MXL-N,50ECW,NOROESTE,37.4180951010362,-122.098531723022,null,null,null,null
10MXL-N,50GGJ,NOROESTE,31.3090068,-109.5414053,null,null,null,null
10MXL-N,50HFV,NOROESTE,31.3079211,-110.9457391,null,null,null,null
10OBR-ON,50NPG,NOROESTE,27.482485,-109.9134236,null,null,null,null
10OBR-OG,50GL3,NOROESTE,27.4122503,-110.2445002,null,null,null,null
10OBR-ON,50LT2,NOROESTE,27.4729161,-109.9276773,null,null,null,null
10OBR-ON,50SWK,NOROESTE,27.4934041,-109.940064,null,null,null,null
10OBR-ON,50QSR,NOROESTE,27.4690664,-109.9399356,null,null,null,null
10OBR-ON,50UQP,NOROESTE,26.8266669,-109.6449234,null,null,null,null
10OBR-ON,50VLR,NOROESTE,27.0727573,-109.4437493,null,null,null,null
10MXL-N,50DDS,NOROESTE,31.3098243,-110.9405475,null,null,null,null
10OBR-ON,50UNN,NOROESTE,27.4631319,-109.9243809,null,null,null,null
10OBR-OG,50LVI,NOROESTE,27.9178651,-110.9089378,null,null,null,null
10OBR-OG,50YLN,NOROESTE,27.5097409,-109.9458887,null,null,null,null
10MXL-SI,50CTT,Hermosillo_Sierra,30.6336277,-109.9706097,null,null,null,null
10MXL-SN,50ROL,NOROESTE,30.7123741,-112.1519636,null,null,null,null
10MXL-SN,50DQD,NOROESTE,30.6987104,-112.1482377,null,null,null,null
10MXL-N,50DMM,NOROESTE,31.3295897,-109.5494753,null,null,null,null
10HHM,50MHM,Los_Mochis,25.9475921,-108.9279381,null,null,null,null
10MXL-N,50VNO,NOROESTE,31.3277951,-109.5129248,null,null,null,null
10OBR-ON,50NLF,NOROESTE,27.0730314,-109.4412625,null,null,null,null
10MXL-N,50NPB,NOROESTE,31.316479,-109.5598203,null,null,null,null
10OBR-OG,50UWQ,NOROESTE,27.9230146,-110.894036,null,null,null,null
10MXL-N,50VYL,NOROESTE,31.2864419,-110.971245,null,null,null,null
10OBR-OG,50UQI,NOROESTE,27.9230146,-110.894036,null,null,null,null
10OBR-ON,50O06,NOROESTE,27.4667085,-109.9273566,null,null,null,null
10NLS,50LJZ,NOROESTE,30.9764293,-110.3056718,null,null,null,null
10TLC-TN,50PZH,OCCIDENTE,18.9629338,-99.5876078,null,null,null,null
10MXL-N,50OKK,NOROESTE,30.9906848,-110.2819133,null,null,null,null
10CUE-A,50BLD,Acapulco,16.7864854,-99.7943244,null,null,null,null
10GUD-C,50S1A,Guadalajara_Chapala,20.29089,-103.1899,null,null,null,null
10APO,50JF8,Acapulco,16.8306405,-99.8558709,null,null,null,null
10NLS,50ZET,NOROESTE,31.2953335,-110.966311,null,null,null,null
10GUD-G,50S2Y,Guadalajara,20.6549684,-103.3884262,null,null,null,null
10GUD-A,50X54,Guadalajara_Altos,20.26886,-102.5635983,null,null,null,null
10TLC-MC,50S3U,Morelia_Costa,19.505031,-101.6197591,null,null,null,null
10HHM,50TSH,Los_Mochis,25.7990549,-109.0170859,null,null,null,null
10GUD-C,50NKS,Guadalajara_Chapala,20.561874,-103.4482304,null,null,null,null
10MXL-N,50WQJ,NOROESTE,31.3277755,-109.5489617,null,null,null,null
10MXL-N,50DMR,NOROESTE,30.5465796,-111.1162194,null,null,null,null
10HHM,50XNX,Los_Mochis,25.7753533,-108.9750307,null,null,null,null
10NLS,50PDY,NOROESTE,30.7267276,-112.1643849,null,null,null,null
10OBR-ON,50BKM,NOROESTE,31.69036,-106.42455,null,null,null,null
10HHM,50Z3V,Los_Mochis,38.571431,-7.913501999999999,null,null,null,null
10HHM,50ODT,Los_Mochis,25.7028105,-109.0328952,null,null,null,null
10HHM,50ZCZ,Los_Mochis,38.706155,-106.2992912,null,null,null,null
10HHM,50NZ1,Los_Mochis,37.4180951010362,-122.098531723022,null,null,null,null
10MXL-N,50SQG,NOROESTE,16.6344617,-96.0480541,null,null,null,null
10MXL-N,50QUH,NOROESTE,37.4180951010362,-122.098531723022,null,null,null,null
10DCU-CO,50WAG,Colima,19.2705766,-103.7327888,null,null,null,null
10OBR-ON,50XCJ,NOROESTE,26.9818062,-109.6548033,null,null,null,null
10HHM,50SSR,Los_Mochis,25.8221268,-108.9837578,null,null,null,null
10GUD-TE,50L7K,Guadalajara_Tepic,20.9553507,-97.4043413,null,null,null,null
10MXL-N,50XCL,NOROESTE,31.3198734,-110.9424673,null,null,null,null
10HHM,50YWK,Los_Mochis,37.4180951010362,-122.098531723022,null,null,null,null
10MXL-N,50CAR,NOROESTE,31.2732152,-110.9220377,null,null,null,null
10HHM,50TUS,Los_Mochis,-15.5838801,-67.2520138,null,null,null,null
10OBR-OG,50ABW,NOROESTE,37.4180951010362,-122.098531723022,null,null,null,null
10MXL-N,50OHZ,NOROESTE,31.3277755,-109.5489617,null,null,null,null
10NLS,50ULE,NOROESTE,31.3214381,-110.955807,null,null,null,null
10OBR-OG,50ALP,NOROESTE,27.5631298,-109.9392614,null,null,null,null
10HHM,50WST,Los_Mochis,25.7707847,-109.0135104,null,null,null,null
10GUD-G,509A0,Guadalajara,21.4809924,-105.0990429,null,null,null,null
10GUD-TL,506YD,Guadajara_Tlaquepaque,20.5830689,-103.3656128,null,null,null,null
10MXL-SI,50XIF,Hermosillo_Sierra,29.11701,-110.96482,null,null,null,null
10HHM,50AQK,Los_Mochis,25.587678,-108.4743535,null,null,null,null
10NLS,50W81,NOROESTE,31.2725526,-110.9444157,null,null,null,null
10HHM,50Z56,Los_Mochis,25.4805945,-108.0791133,null,null,null,null
10MXL-N,50Q1D,NOROESTE,30.777642,-110.859187,null,null,null,null
10HHM,50A7A,Los_Mochis,25.4804113,-108.5234272,null,null,null,null
10HHM,5095L,Los_Mochis,37.4180951010362,-122.098531723022,null,null,null,null
10MXL-N,50VA9,NOROESTE,31.3143472,-109.5820528,null,null,null,null
10TIJ-P,506HY,NOROESTE,32.4514278,-116.9852351,null,null,null,null
10MXL-N,50VMZ,NOROESTE,30.6954438,-112.1835004,null,null,null,null
